OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,DEBRIS_TYPE,ORBITAL_PERIOD,ORBITAL_PERIOD_HOURS,ALTITUDE,PERIGEE,APOGEE
IRIDIUM 33 DEB,1997-051GZ,2024-12-31T09:52:05.035296,14.34878499,0.0066084,86.3715,248.9057,227.6911,131.8674,0,U,34508,999,82336,0.00317,9.251e-05,0.0,7153.607195564063,IRIDIUM 33,6021.419091734096,1.6726164143705822,782.6071955640627,7106.333297772898,7200.881093355228
IRIDIUM 33 DEB,1997-051HN,2024-12-31T05:29:59.666784,14.57643191,0.0004585,86.3821,182.3516,19.1522,340.9858,0,U,34521,999,83414,0.0034182,0.00015622,0.0,7078.931162376142,IRIDIUM 33,5927.3797878272135,1.6464943855075593,707.9311623761423,7075.685472438193,7082.176852314091
IRIDIUM 33 DEB,1997-051HS,2024-12-31T11:39:33.533856,14.41495117,0.0005323,86.3743,194.3936,135.8319,252.5188,0,U,34525,999,83097,0.0012858,4.193e-05,0.0,7131.699862452704,IRIDIUM 33,5993.780128911365,1.6649389246976014,760.6998624527041,7127.90365861592,7135.496066289487
IRIDIUM 33 DEB,1997-051HW,2024-12-31T05:53:30.436224,14.39958985,0.0003508,86.3668,182.9926,259.8378,100.2425,0,U,34529,999,83154,0.00054854,1.745e-05,0.0,7136.7709723896005,IRIDIUM 33,6000.174225932805,1.6667150627591125,765.7709723896005,7134.267393132486,7139.274551646716
IRIDIUM 33 DEB,1997-051JF,2024-12-31T21:09:38.332224,14.39797792,0.0037216,86.2785,156.6637,23.5999,129.9023,0,U,34538,999,82774,0.0028503,9.034e-05,0.0,7137.303628695134,IRIDIUM 33,6000.845977264397,1.6669016603512214,766.3036286951337,7110.741439510582,7163.865817879686
IRIDIUM 33 DEB,1997-051JH,2024-12-31T18:52:00.033600,14.67054549,0.0019299,86.3165,104.6495,286.7336,233.2159,0,U,34540,999,83934,0.0037251,0.00021016,0.0,7048.623817968071,IRIDIUM 33,5889.354826026554,1.6359318961184872,677.6238179680713,7035.020678861774,7062.226957074367
IRIDIUM 33 DEB,1997-051JZ,2024-12-30T21:18:15.614208,14.04886582,0.0197148,86.4037,61.0112,301.98,56.2348,0,U,34648,999,80138,0.011051,0.00021179,0.0,7255.0598298566465,IRIDIUM 33,6149.966053414384,1.708323903726218,884.0598298566465,7112.027776322989,7398.091883390304
IRIDIUM 33 DEB,1997-051KC,2024-12-31T18:30:15.642432,14.20021734,0.0154539,86.2824,287.0779,232.3788,126.3291,0,U,34651,999,80975,0.0083077,0.00019977,0.0,7203.416290180339,IRIDIUM 33,6084.417288360574,1.6901159134334929,832.4162901803393,7092.095415173521,7314.737165187157
IRIDIUM 33 DEB,1997-051KD,2024-12-31T15:34:29.489088,14.57730388,0.0031,86.3346,133.5622,32.5526,338.8567,0,U,34652,999,83434,0.0027318,0.00012588,0.0,7078.648866134627,IRIDIUM 33,5927.025229988801,1.6463958972191113,707.6488661346266,7056.705054649609,7100.592677619645
IRIDIUM 33 DEB,1997-051KM,2024-12-31T18:58:37.007904,14.521468,0.0012361,86.3822,186.9798,95.524,276.4939,0,U,34690,999,83068,0.0024227,9.85e-05,0.0,7096.7824658558875,IRIDIUM 33,5949.814983028824,1.6527263841746733,725.7824658558875,7088.010133049844,7105.554798661932
IRIDIUM 33 DEB,1997-051KQ,2024-12-31T18:23:14.254080,14.87256814,0.0016598,86.3259,108.886,197.5009,314.6911,0,U,34693,999,83715,0.0065689,0.00059787,0.0,6984.648089366644,IRIDIUM 33,5809.356330975506,1.6137100919376406,613.648089366644,6973.054970467913,6996.2412082653755
IRIDIUM 33 DEB,1997-051KT,2024-12-30T12:03:18.806400,14.446572,0.0098675,86.199,186.172,257.7022,129.9491,0,U,34696,999,81624,0.011691,0.00043225,0.0,7121.289428951473,IRIDIUM 33,5980.660871103097,1.6612946864175269,750.2894289514734,7051.020105511295,7191.558752391651
IRIDIUM 33 DEB,1997-051KZ,2024-12-31T14:16:03.207648,15.05854426,0.0018428,86.2907,62.6008,41.6844,318.5792,0,U,34702,999,84252,0.006041,0.00088986,0.0,6927.021168490207,IRIDIUM 33,5737.609584976816,1.5937804402713378,556.021168490207,6914.256053880913,6939.7862830995
IRIDIUM 33 DEB,1997-051LJ,2024-12-31T17:45:20.326176,14.39035572,0.0015063,86.3411,181.0193,278.8802,91.3126,0,U,34765,999,82635,0.0016169,5.018e-05,0.0,7139.823703267082,IRIDIUM 33,6004.024470492633,1.6677845751368423,768.8237032670822,7129.068986822851,7150.5784197113135
IRIDIUM 33 DEB,1997-051LU,2024-12-30T19:03:15.279840,14.81256801,0.0018033,86.3545,182.4404,32.551,29.0296,0,U,34775,999,83168,0.0090606,0.00071469,0.0,7003.49683001448,IRIDIUM 33,5832.8878438664215,1.6202466232962283,632.4968300144801,6990.867424180915,7016.126235848045
IRIDIUM 33 DEB,1997-051MH,2024-12-31T12:47:10.089888,14.49117921,0.0020199,86.3941,199.7332,172.2815,217.003,0,U,34833,999,82695,0.0024135,9.22e-05,0.0,7106.667934312972,IRIDIUM 33,5962.251010073155,1.656180836131432,735.6679343129717,7092.313175752453,7121.022692873491
IRIDIUM 33 DEB,1997-051MQ,2024-12-31T02:18:21.057120,14.67738595,0.0020756,86.3159,111.7415,313.4039,165.8252,0,U,34870,999,83810,0.0039413,0.00022594,0.0,7046.433619821443,IRIDIUM 33,5886.610066418101,1.635169462893917,675.4336198214432,7031.808042200142,7061.059197442744
IRIDIUM 33 DEB,1997-051MY,2024-12-30T15:43:20.157024,14.61413923,0.0028236,86.3325,121.7443,327.0462,91.847,0,U,34896,999,82541,0.0029868,0.00014902,0.0,7066.749241032306,IRIDIUM 33,5912.085995773945,1.642246109937207,695.7492410323057,7046.795567875327,7086.702914189284
IRIDIUM 33 DEB,1997-051NF,2024-12-31T05:39:06.566688,14.38855218,0.0114326,86.1493,166.7409,359.579,174.8817,0,U,34926,999,81445,0.009243,0.00030815,0.0,7140.420320563216,IRIDIUM 33,6004.777047830368,1.6679936243973246,769.4203205632157,7058.786751206345,7222.0538899200865
IRIDIUM 33 DEB,1997-051NH,2024-12-30T15:48:38.186784,14.94333765,0.0016449,86.3895,137.4037,128.0187,232.253,0,U,34928,999,61017,0.007885,0.00085911,0.0,6962.578450322557,IRIDIUM 33,5781.844050212814,1.6060677917257817,591.5784503225568,6951.125705029622,6974.031195615493
IRIDIUM 33 DEB,1997-051NR,2024-12-31T19:26:31.763904,14.40141216,0.0020456,86.3704,204.1308,288.801,82.7986,0,U,34985,999,82193,0.0013944,4.432e-05,0.0,7136.168916458835,IRIDIUM 33,5999.414982507772,1.6665041618077145,765.1689164588352,7121.571169323327,7150.766663594343
IRIDIUM 33 DEB,1997-051NX,2024-12-31T04:17:02.806944,14.45175483,0.0008939,86.3268,159.6142,152.1867,207.9814,0,U,35051,999,81986,0.0022826,8.017e-05,0.0,7119.586722747083,IRIDIUM 33,5978.516027867989,1.660698896629997,748.5867227470826,7113.222524175619,7125.950921318546
IRIDIUM 33 DEB,1997-051NY,2024-12-31T17:18:01.101312,14.37825795,0.0012825,86.3335,168.7076,131.7692,228.4604,0,U,35052,999,82302,0.00077721,2.363e-05,0.0,7143.828075105916,IRIDIUM 33,6009.076216494894,1.6691878379152483,772.8280751059156,7134.666115599593,7152.9900346122395
IRIDIUM 33 DEB,1997-051PF,2024-12-31T20:30:23.761152,14.48930088,0.011532,86.2264,212.2713,286.3309,72.5238,0,U,35080,999,64620,0.011261,0.00046666,0.0,7107.282106075419,IRIDIUM 33,5963.023930383977,1.6563955362177714,736.2821060754186,7025.320928828157,7189.243283322681
IRIDIUM 33 DEB,1997-051PL,2024-12-30T23:58:49.248768,15.35350425,0.0007842,86.2948,103.3272,288.0484,71.9912,0,U,35296,999,2863,0.013097,0.00478055,0.0,6838.01683413913,IRIDIUM 33,5627.382939759411,1.5631619277109474,467.01683413912997,6832.654461337798,6843.379206940462
IRIDIUM 33 DEB,1997-051PM,2024-12-31T20:13:39.359424,14.42852962,0.0015039,86.3874,210.0057,205.9968,154.0479,0,U,35297,999,65434,0.0020224,6.779e-05,0.0,7127.224810705104,IRIDIUM 33,5988.13948180907,1.6633720782802972,756.2248107051037,7116.506177312284,7137.943444097922
IRIDIUM 33 DEB,1997-051PP,2024-12-31T18:32:10.677120,14.3721126,0.0057635,86.292,183.3168,159.821,212.1264,0,U,35299,999,81354,0.0045465,0.00013827,0.0,7145.864342473638,IRIDIUM 33,6011.645628352064,1.6699015634311287,774.8643424736383,7104.679153335791,7187.049531611486
IRIDIUM 33 DEB,1997-051QA,2024-12-29T17:50:39.877440,14.47250035,0.0013537,86.3618,175.445,180.9238,179.1942,0,U,35480,999,81993,0.0020162,7.398e-05,0.0,7112.781409950277,IRIDIUM 33,5969.946159439797,1.658318377622166,741.7814099502766,7103.152837755627,7122.409982144925
IRIDIUM 33 DEB,1997-051QE,2024-12-30T17:04:41.280096,14.77345535,0.0030091,86.3632,152.1992,286.3102,73.4809,0,U,35484,999,56856,0.0076624,0.00055232,0.0,7015.852534055117,IRIDIUM 33,5848.330389543812,1.6245362193177255,644.8525340551168,6994.741132194892,7036.9639359153425
IRIDIUM 33 DEB,1997-051QJ,2024-12-31T17:00:57.597408,14.74051332,0.0031998,86.3294,99.2365,170.0113,190.1748,0,U,35488,999,83152,0.0038766,0.00025804,0.0,7026.301307538257,IRIDIUM 33,5861.400210855996,1.6281667252377767,655.3013075382569,7003.818548614396,7048.784066462118
IRIDIUM 33 DEB,1997-051QN,2024-12-31T19:30:29.481408,14.70700505,0.0012883,86.3604,142.2546,314.2006,45.8151,0,U,35616,999,82470,0.0051076,0.00031283,0.0,7036.969688003549,IRIDIUM 33,5874.754757221874,1.6318763214505205,665.969688003549,7027.903959954494,7046.035416052603
IRIDIUM 33 DEB,1997-051QQ,2024-12-31T15:55:23.630880,14.502523,0.0031424,86.3405,144.581,96.9628,263.5153,0,U,35618,999,60374,0.0021112,8.292e-05,0.0,7102.961587863911,IRIDIUM 33,5957.587371657581,1.6548853810159947,731.9615878639106,7080.641241370207,7125.281934357614
IRIDIUM 33 DEB,1997-051QS,2024-12-31T09:56:59.106336,14.27716607,0.0163215,86.3928,2.1583,300.3541,58.1597,0,U,35620,999,55009,0.010698,0.00030531,0.0,7177.510456308262,IRIDIUM 33,6051.624493149404,1.6810068036526122,806.5104563082623,7060.362719395627,7294.658193220898
IRIDIUM 33 DEB,1997-051QU,2024-12-31T15:36:27.998784,14.77309807,0.0017313,86.2097,69.2637,82.8844,69.0007,0,U,35622,999,82215,0.0056637,0.00040512,0.0,7015.965650192663,IRIDIUM 33,5848.471828493969,1.6245755079149915,644.9656501926629,7003.818908862484,7028.112391522842
IRIDIUM 33 DEB,1997-051RA,2024-12-31T04:19:58.693152,14.60510863,0.0014648,86.3614,162.7665,73.2328,287.0489,0,U,35628,999,81375,0.0038251,0.00018637,0.0,7069.661939257224,IRIDIUM 33,5915.741544332055,1.6432615400922375,698.6619392572238,7059.3062984486,7080.017580065847
IRIDIUM 33 DEB,1997-051RD,2024-12-31T17:00:50.788224,14.45965006,0.0017109,86.3692,169.802,188.6251,182.6516,0,U,35631,999,82194,0.001474,5.274e-05,0.0,7116.994871582444,IRIDIUM 33,5975.251650175387,1.6597921250487186,745.9948715824439,7104.818405056654,7129.171338108234
IRIDIUM 33 DEB,1997-051RE,2024-12-31T17:48:08.607456,14.9408501,0.003406,86.4001,283.1414,235.379,124.4226,0,U,35632,999,80796,0.017888,0.00198346,0.0,6963.351243541146,IRIDIUM 33,5782.806687952355,1.6063351910978763,592.3512435411458,6939.634069205645,6987.068417876647
IRIDIUM 33 DEB,1997-051RJ,2024-12-30T05:46:14.835072,14.15048849,0.0173363,86.1058,174.6168,303.1489,232.6553,0,U,35680,999,79564,0.00862,0.00019354,0.0,7220.282992807723,IRIDIUM 33,6105.799665010266,1.6960554625028517,849.2829928077226,7095.1100007595105,7345.455984855935
IRIDIUM 33 DEB,1997-051RX,2024-12-31T17:55:03.884736,14.64597139,0.0023929,86.3329,120.982,310.9937,48.9206,0,U,35744,999,82255,0.0034633,0.00018516,0.0,7056.506084911463,IRIDIUM 33,5899.236423537326,1.638676784315924,685.5060849114634,7039.620571500878,7073.391598322049
IRIDIUM 33 DEB,1997-051SF,2024-12-29T01:57:51.188544,14.71235228,0.0016334,86.3401,128.6864,302.4033,57.5603,0,U,35797,999,82193,0.0041877,0.00025968,0.0,7035.264518795083,IRIDIUM 33,5872.619567397527,1.6312832131659798,664.264518795083,7023.773117730083,7046.755919860083
IRIDIUM 33 DEB,1997-051SQ,2024-12-24T18:34:12.659232,14.52031895,0.0014233,86.3497,175.3868,174.2275,185.9097,0,U,35806,999,81192,0.002843,0.00011533,0.0,7097.156858474208,IRIDIUM 33,5950.285815310801,1.6528571709196669,726.1568584742081,7087.055475117541,7107.258241830874
IRIDIUM 33 DEB,1997-051ST,2024-12-31T14:58:43.979232,14.66428548,0.0015668,86.3324,131.801,5.4567,354.6814,0,U,35809,999,81718,0.0044601,0.00024797,0.0,7050.629658024143,IRIDIUM 33,5891.868921933564,1.6366302560926567,679.6296580241433,7039.582731475951,7061.676584572336
IRIDIUM 33 DEB,1997-051SW,2024-12-30T07:26:02.893344,14.41085252,0.0016826,86.3729,206.7526,242.8389,117.1096,0,U,35846,999,66321,0.0017241,5.578e-05,0.0,7133.052035809036,IRIDIUM 33,5995.48484463802,1.6654124568438944,762.0520358090362,7121.049962453584,7145.054109164489
IRIDIUM 33 DEB,1997-051SY,2024-12-31T04:41:11.735808,14.68453252,0.0011038,86.3956,170.6977,344.4264,15.661,0,U,35848,999,61586,0.0041545,0.00024152,0.0,7044.147226908133,IRIDIUM 33,5883.745210431366,1.6343736695642683,673.1472269081332,7036.371897199072,7051.922556617195
IRIDIUM 33 DEB,1997-051TA,2024-12-24T17:36:36.034560,14.68557871,0.001335,86.3539,143.5354,353.5132,6.5908,0,U,35850,999,66157,0.0035229,0.0002053,0.0,7043.812676301924,IRIDIUM 33,5883.326056680378,1.6342572379667717,672.8126763019236,7034.409186379061,7053.216166224787
IRIDIUM 33 DEB,1997-051TU,2024-12-30T16:09:28.836288,14.72188906,0.0046299,86.2174,144.4041,174.7608,185.4104,0,U,35911,999,81904,0.018739,0.00122093,0.0,7032.225913463219,IRIDIUM 33,5868.8153082695235,1.630226474519312,661.2259134632186,6999.6674107064755,7064.784416219963
IRIDIUM 33 DEB,1997-051TY,2024-12-31T02:48:56.471328,14.69585387,0.0015812,86.3505,139.9393,331.5871,28.448,0,U,35915,999,2975,0.004732,0.00028264,0.0,7040.528995538425,IRIDIUM 33,5879.212507573309,1.6331145854370304,669.5289955384251,7029.39651109068,7051.66147998617
IRIDIUM 33 DEB,1997-051UB,2024-12-31T22:04:56.157024,14.47123145,0.0025905,86.4033,223.6293,249.4085,173.9001,0,U,35918,999,80198,0.0032428,0.000119,0.0,7113.197190112439,IRIDIUM 33,5970.469630072403,1.658463786131223,742.1971901124389,7094.770452791452,7131.623927433425
IRIDIUM 33 DEB,1997-051UN,2024-12-31T14:37:18.514848,14.82000099,0.0020744,86.3431,113.8464,183.6785,176.4288,0,U,35929,999,82619,0.0053921,0.00043168,0.0,7001.1548956517245,IRIDIUM 33,5829.962355621518,1.619433987672644,630.1548956517245,6986.631699936184,7015.678091367264
IRIDIUM 33 DEB,1997-051US,2024-12-30T18:28:22.078272,14.39633118,0.0017696,86.3426,184.1957,287.4633,128.0655,0,U,36011,999,59545,0.0018799,5.905e-05,0.0,7137.847890478373,IRIDIUM 33,6001.532390558245,1.6670923307106238,766.8478904783733,7125.216754851383,7150.479026105364
IRIDIUM 33 DEB,1997-051UT,2024-12-30T16:31:10.478208,14.10693866,0.0237353,86.4436,86.2018,276.6609,80.7612,0,U,36012,999,60580,0.007063,0.00016457,0.0,7235.135283548321,IRIDIUM 33,6124.649008856866,1.7012913913491294,864.1352835483212,7063.407177052717,7406.863390043925
IRIDIUM 33 DEB,1997-051VK,2024-12-30T23:30:51.524928,14.78852216,0.0023761,86.3323,107.5409,199.6773,160.3533,0,U,36028,999,81971,0.0052501,0.0003902,0.0,7011.086474116297,IRIDIUM 33,5842.3720062893435,1.622881112858151,640.0864741162968,6994.427431545149,7027.745516687444
IRIDIUM 33 DEB,1997-051VM,2024-12-25T04:22:28.031232,14.44181247,0.0016128,86.3214,161.2791,253.1874,106.7558,0,U,36080,999,42321,0.0019053,6.565e-05,0.0,7122.853966149795,IRIDIUM 33,5982.631893431145,1.6618421926197624,751.8539661497953,7111.366227273189,7134.3417050264015
IRIDIUM 33 DEB,1997-051VQ,2024-12-30T18:26:00.665664,14.41191523,0.0025892,86.3454,183.2458,294.9154,64.9354,0,U,36083,999,80448,0.0021525,6.991e-05,0.0,7132.701378788019,IRIDIUM 33,5995.042747831485,1.6652896521754126,761.7013787880187,7114.233388378061,7151.169369197977
IRIDIUM 33 DEB,1997-051VU,2024-12-29T13:12:32.226336,14.66324834,0.0034356,86.2985,98.034,291.2584,68.4962,0,U,36390,999,61145,0.0038406,0.00021444,0.0,7050.962117502602,IRIDIUM 33,5892.285657215678,1.6367460158932439,679.9621175026023,7026.73783205171,7075.1864029534945
IRIDIUM 33 DEB,1997-051VZ,2024-12-31T06:55:19.678944,14.43668523,0.0008323,86.379,200.46,187.8471,172.2601,0,U,36483,999,60143,0.0016962,5.778e-05,0.0,7124.540337584469,IRIDIUM 33,5984.756646382435,1.6624324017728986,753.540337584469,7118.610582661498,7130.470092507439
IRIDIUM 33 DEB,1997-051WG,2024-12-31T10:04:07.878432,14.6603798,0.0002004,86.3731,165.3849,156.6958,203.4347,0,U,36490,999,81392,0.0045366,0.0002496,0.0,7051.881843895158,IRIDIUM 33,5893.438578035586,1.6370662716765516,680.8818438951585,7050.468646773642,7053.295041016675
IRIDIUM 33 DEB,1997-051WK,2024-12-31T04:39:01.575072,14.58842517,0.0013064,86.3617,164.8611,87.8549,272.4156,0,U,36493,999,69454,0.0036517,0.00017149,0.0,7075.050866960706,IRIDIUM 33,5922.506841907022,1.6451407894186172,704.0508669607061,7065.808020508109,7084.2937134133035
IRIDIUM 33 DEB,1997-051XH,2024-12-31T19:11:57.064128,14.46927059,0.0024926,86.3604,193.3489,270.9829,88.8518,0,U,37548,999,60521,0.0035831,0.00013091,0.0,7113.839824157163,IRIDIUM 33,5971.27874170011,1.6586885393611417,742.8398241571631,7096.107867011469,7131.571781302858
IRIDIUM 33 DEB,1997-051XK,2024-12-31T05:10:12.541152,14.60259853,0.0001431,86.3812,176.5894,208.8797,151.2334,0,U,37550,999,81263,0.0037287,0.0001804,0.0,7070.472071328052,IRIDIUM 33,5916.758425185139,1.6435440069958718,699.4720713280522,7069.460286774645,7071.48385588146
IRIDIUM 33 DEB,1997-051XX,2024-12-31T07:10:31.497024,14.5161919,0.0025238,86.3776,194.0207,190.4463,343.3261,0,U,37562,999,81293,0.0031709,0.00012787,0.0,7098.501974038231,IRIDIUM 33,5951.977521182647,1.6533270892174021,727.5019740382313,7080.586774756154,7116.417173320309
IRIDIUM 33 DEB,1997-051YD,2024-12-30T20:06:18.970848,14.35674813,0.0128291,86.3361,315.1221,160.8695,199.7386,0,U,38017,999,56407,0.0059944,0.00019051,0.0,7150.961729127699,IRIDIUM 33,6018.079240481432,1.6716886779115088,779.9617291276991,7059.221326008546,7242.702132246852
IRIDIUM 33 DEB,1997-051YJ,2024-12-31T04:24:18.272448,14.38253148,0.0048718,86.2756,167.7247,104.604,256.0568,0,U,38022,999,64207,0.0030375,9.384e-05,0.0,7142.41289189249,IRIDIUM 33,6007.290719448064,1.6686918665133512,771.4128918924898,7107.616484765768,7177.209299019212
IRIDIUM 33 DEB,1997-051YQ,2024-12-30T15:54:47.886336,14.44654965,0.0028634,86.3269,150.9482,193.8297,166.2123,0,U,38028,999,60481,0.0016278,5.685e-05,0.0,7121.296773763052,IRIDIUM 33,5980.670123677152,1.6612972565769868,750.2967737630524,7100.905652581059,7141.687894945046
IRIDIUM 33 DEB,1997-051ZC,2024-12-31T07:06:20.614752,14.26348589,0.0063426,86.297,195.5468,225.5196,309.5088,0,U,38228,999,79841,0.0010058,2.485e-05,0.0,7182.099046911517,IRIDIUM 33,6057.428636189691,1.6826190656082476,811.0990469115168,7136.545865496576,7227.652228326458
IRIDIUM 33 DEB,1997-051ZL,2024-12-30T18:24:24.719328,14.83508046,0.0040214,86.2471,125.4633,283.1918,76.482,0,U,38236,999,56591,0.012858,0.00108801,0.0,6996.4097647184435,IRIDIUM 33,5824.0363518711665,1.6177878755197685,625.4097647184435,6968.274402490605,7024.545126946283
IRIDIUM 33 DEB,1997-051ZR,2024-12-31T16:23:34.535904,14.51660025,0.000409,86.3259,142.8741,128.3974,231.7599,0,U,38241,999,55174,0.0027508,0.00011058,0.0,7098.36885348102,IRIDIUM 33,5951.810092860663,1.653280581350184,727.3688534810199,7095.465620619946,7101.272086342095
IRIDIUM 33 DEB,1997-051ZW,2024-12-29T08:17:01.264128,15.1305325,0.0031004,86.221,227.9108,134.6834,225.6939,0,U,38469,999,56100,0.024913,0.00473761,0.0,6905.032062427739,IRIDIUM 33,5710.311113106802,1.5861975314185561,534.0320624277392,6883.623701021388,6926.440423834089
IRIDIUM 33 DEB,1997-051AAB,2024-12-31T03:47:47.439744,14.4818717,0.0027098,86.3539,160.791,159.8371,200.3909,0,U,38474,999,60297,0.0021913,8.228e-05,0.0,7109.712582176967,IRIDIUM 33,5966.082953350127,1.6572452648194798,738.7125821769669,7090.446683021783,7128.97848133215
IRIDIUM 33 DEB,1997-051AAJ,2024-12-29T22:09:50.352480,14.46339132,0.0065363,85.965,342.7984,274.519,84.8547,0,U,39777,999,57850,0.0095973,0.00035513,0.0,7115.767511843887,IRIDIUM 33,5973.706025812875,1.6593627849480208,744.7675118438874,7069.256720656222,7162.278303031553
IRIDIUM 33 DEB,1997-051AAK,2024-12-31T05:52:38.274816,14.50301453,0.0009441,86.3806,193.0975,101.7288,258.4976,0,U,39778,999,55663,0.0026475,0.00010347,0.0,7102.801099921977,IRIDIUM 33,5957.3854596402725,1.6548292943445202,731.8010999219769,7096.095345403541,7109.506854440412
IRIDIUM 33 DEB,1997-051AAN,2024-12-30T08:32:02.258016,14.12338689,0.0195855,86.3716,40.2088,289.2245,80.5861,0,U,39781,999,3187,0.0197,0.00043735,0.0,7229.516787965674,IRIDIUM 33,6117.516184673011,1.6993100512980586,858.5167879656738,7087.9230869149715,7371.110489016376
IRIDIUM 33 DEB,1997-051ABJ,2024-12-27T17:17:58.576704,14.74834358,0.0009225,86.3642,161.9105,207.4233,164.3905,0,U,40996,999,57291,0.0060081,0.00040493,0.0,7023.814129444486,IRIDIUM 33,5858.288248664032,1.6273022912955644,652.8141294444858,7017.334660910073,7030.293597978898
IRIDIUM 33 DEB,1997-051ABL,2024-12-29T20:08:00.053664,14.43179428,0.0008993,86.3805,201.9467,136.8036,282.8437,0,U,40998,999,1660,0.0013066,4.411e-05,0.0,7126.1499227348295,IRIDIUM 33,5986.784886596487,1.6629958018323574,755.1499227348295,7119.741376109314,7132.558469360344
IRIDIUM 33 DEB,1997-051ABN,2024-12-31T04:24:57.905856,14.19817567,0.0221671,86.2836,341.4604,311.7404,57.112,0,U,46435,999,2979,0.023809,0.00065055,0.0,7204.106831783644,IRIDIUM 33,6085.292215712783,1.6903589488091064,833.1068317836443,7044.412675232813,7363.800988334477
IRIDIUM 33 DEB,1997-051ABR,2024-12-30T17:11:52.271808,14.38745818,0.0042876,86.2685,154.8302,32.9375,28.4317,0,U,46734,999,58015,0.0032259,0.00010034,0.0,7140.782280298752,IRIDIUM 33,6005.233641761565,1.6681204560448792,769.7822802987521,7110.165462193743,7171.399098403762
IRIDIUM 33 DEB,1997-051ABX,2024-12-31T03:00:10.154592,14.56714882,0.0021764,86.3384,133.9727,62.3866,61.3307,0,U,46965,999,57215,0.002495,0.0001121,0.0,7081.938265474073,IRIDIUM 33,5931.157081566332,1.6475436337684255,710.938265474073,7066.5251350330955,7097.3513959150505
