OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025AQW,2024-12-30T16:25:58.181952,14.28586095,.0017763,98.7231,72.3980,252.0330,261.4223,0,U,30688,999,92297,.52462E-2,.13165E-3,0
FENGYUN 1C DEB,1999-025AQX,2024-12-31T16:56:07.086048,14.10929498,.011223,98.6810,357.6554,7.5812,46.5975,0,U,30689,999,92009,.2061E-2,.3882E-4,0
FENGYUN 1C DEB,1999-025AQY,2024-12-31T06:16:08.939712,14.00097185,.0107766,99.1410,289.7465,310.8429,214.3682,0,U,30690,999,90854,.58646E-2,.9051E-4,0
FENGYUN 1C DEB,1999-025AQZ,2024-12-31T13:37:17.260032,13.88109881,.0141875,98.7660,32.8749,99.6214,50.8850,0,U,30691,999,90311,.26734E-2,.3417E-4,0
FENGYUN 1C DEB,1999-025ARB,2024-12-30T17:01:32.976480,14.12644475,.0030519,98.6580,355.6515,78.6328,281.8271,0,U,30693,999,92034,.10512E-2,.1914E-4,0
FENGYUN 1C DEB,1999-025ARC,2024-12-31T11:29:23.758944,14.76765857,.0154087,99.0225,282.6314,306.8309,51.8847,0,U,30694,999,95021,.38766E-2,.33131E-3,0
FENGYUN 1C DEB,1999-025ARE,2024-12-31T15:13:30.124416,14.41850981,.0093935,98.4265,54.0059,91.1194,59.2890,0,U,30696,999,93311,.23793E-2,.8167E-4,0
FENGYUN 1C DEB,1999-025ARF,2024-12-31T15:52:20.847360,14.11103638,.0089935,98.9302,59.1608,84.6789,66.2836,0,U,30697,999,91375,.37866E-2,.7043E-4,0
FENGYUN 1C DEB,1999-025ARH,2024-12-30T16:16:04.675296,14.39679354,.0004525,99.3099,87.1479,205.9815,154.1144,0,U,30699,999,92606,.66955E-2,.20968E-3,0
FENGYUN 1C DEB,1999-025ARJ,2024-12-31T08:28:18.975360,14.23330359,.0087857,98.5809,37.8754,72.3237,288.7511,0,U,30700,999,92641,.51218E-3,.1166E-4,0
FENGYUN 1C DEB,1999-025ARK,2024-12-31T09:26:16.783584,14.13904246,.0034869,98.7687,49.2464,11.7395,0.7411,0,U,30701,999,92225,.63261E-4,.77E-6,0
FENGYUN 1C DEB,1999-025ARL,2024-12-31T19:55:39.100224,14.02450702,.0072751,98.7970,32.6913,188.7011,345.9723,0,U,30702,999,91311,.20933E-2,.3252E-4,0
FENGYUN 1C DEB,1999-025ARM,2024-12-30T20:44:03.201216,14.16752374,.0120593,99.1154,335.0855,195.3323,194.9036,0,U,30703,999,91624,.25292E-2,.5389E-4,0
FENGYUN 1C DEB,1999-025ARN,2024-12-31T12:27:43.905024,14.01649004,.008073,98.8652,8.7196,344.5295,170.0100,0,U,30704,999,91260,.84034E-3,.1267E-4,0
FENGYUN 1C DEB,1999-025ARP,2024-12-31T18:58:04.194912,13.79072924,.0202662,102.1907,6.1686,22.3443,151.0148,0,U,30705,999,89236,.78976E-2,.936E-4,0
FENGYUN 1C DEB,1999-025ARQ,2024-12-30T22:07:39.704448,14.24485817,.0028624,99.0985,242.3001,46.9836,313.3733,0,U,30706,999,92686,.25251E-2,.5834E-4,0
FENGYUN 1C DEB,1999-025ARR,2024-12-31T18:59:27.038688,14.23427130,.002925,99.4377,29.7342,330.8874,87.7523,0,U,30707,999,91875,.50029E-2,.11378E-3,0
FENGYUN 1C DEB,1999-025ARS,2024-12-31T21:26:30.179904,14.11889548,.0009306,98.7103,24.7554,103.6179,17.9074,0,U,30708,999,91955,.45913E-3,.796E-5,0
FENGYUN 1C DEB,1999-025ART,2024-12-31T14:43:26.317920,14.12679411,.0087437,99.1322,330.1871,165.1114,195.2662,0,U,30709,999,91100,.58962E-2,.11304E-3,0
FENGYUN 1C DEB,1999-025ARU,2024-12-31T04:15:02.179584,13.90628863,.0239035,102.7474,120.1423,181.0832,299.7431,0,U,30710,999,89964,.12249E-1,.19226E-3,0
FENGYUN 1C DEB,1999-025ARY,2024-12-31T20:20:58.920288,14.02332858,.0072985,98.8726,58.8602,164.0381,259.8288,0,U,30714,999,91143,.1452E-2,.2238E-4,0
FENGYUN 1C DEB,1999-025ARZ,2024-12-31T16:05:44.325024,14.11784570,.0068387,99.0023,68.2870,67.1932,293.6445,0,U,30715,999,91293,.45239E-2,.8395E-4,0
FENGYUN 1C DEB,1999-025ASA,2024-12-31T16:44:35.428992,14.57859666,.003227,98.8633,154.6666,78.6807,47.3841,0,U,30716,999,92745,.91683E-2,.42502E-3,0
FENGYUN 1C DEB,1999-025ASB,2024-12-30T01:58:34.569984,14.17719178,.0051969,99.0399,63.3362,170.9556,189.2567,0,U,30717,999,91605,.38402E-2,.7889E-4,0
FENGYUN 1C DEB,1999-025ASC,2024-12-30T15:28:36.662592,14.21020967,.0058598,98.9107,76.5842,75.7640,285.0036,0,U,30718,999,91886,.45836E-2,.10082E-3,0
FENGYUN 1C DEB,1999-025ASD,2024-12-31T18:34:55.237152,14.45468175,.0013227,98.8831,122.2562,157.9436,202.2326,0,U,30719,999,92426,.94193E-2,.3334E-3,0
